date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2024-09-16,-7.307663924332941,-8.073216571063252,-6.594384365675791,40154921194
2024-09-17,-7.354811629962155,-8.101934463102468,-6.598456703037671,40154921194
2024-09-18,-7.401959335591371,-8.173020670713829,-6.695006492384656,40154921194
2024-09-19,-7.449107041220584,-8.208839892079968,-6.67151708476238,40154921194
2024-09-20,-7.496254746849798,-8.311894550555664,-6.773656516989637,40154921194
2024-09-21,-7.543402452479011,-8.295725580905875,-6.8250566833049495,40154921194
2024-09-22,-7.5905501581082255,-8.355806975373234,-6.840568634452589,40154921194
2024-09-23,-7.637697863737438,-8.392323548164025,-6.911400847153263,40154921194
2024-09-24,-7.684845569366654,-8.42228177672206,-6.928174740296789,40154921194
2024-09-25,-7.731993274995867,-8.509153187646499,-6.981175704905377,40154921194
2024-09-26,-7.7791409806250815,-8.555776576934743,-7.022122311738295,40154921194
2024-09-27,-7.826288686254294,-8.621789024848926,-7.068618644922604,40154921194
2024-09-28,-7.873436391883509,-8.550490353314887,-7.092961364985777,40154921194
2024-09-29,-7.920584097512721,-8.634067238048278,-7.192460640957901,40154921194
2024-09-30,-7.967731803141936,-8.755735667809954,-7.198653269473822,40154921194
2025-03-04,-1.729862384452015,-3.6633926186061547,0.27941529999325465,35418350431
2025-03-05,-1.6089755015144591,-3.608137640101938,0.4562803403985326,35418350431
2025-03-06,-1.4937897751612412,-3.4482201226237175,0.5246012806182312,35418350431
2025-03-07,-1.3875391400396588,-3.20195008464598,0.519502248503188,35418350431
2025-03-08,-1.2933592358893573,-3.2668149405933042,0.9089461169431919,35418350431
2025-03-09,-1.2141923944191215,-3.097498884985315,0.8583807089002874,35418350431
2025-03-10,-1.1526966226114717,-3.180288627753238,0.8288176973273402,35418350431
2025-03-11,-1.1111613197964774,-3.188137863892381,0.8749152796572489,35418350431
2025-03-12,-1.0914322894517063,-3.1905796308123513,0.9634646761542487,35418350431
2025-03-13,-1.0948483546389158,-2.8727875662267985,1.0265876444024493,35418350431
2025-03-14,-1.1221915653146028,-3.149200877913759,0.8276829982948829,35418350431
2025-03-15,-1.1736526055142962,-3.1786461190130892,0.8796933868996357,35418350431
2025-03-16,-1.248812579397996,-3.4078804035614723,0.7313295927790698,35418350431
2025-03-17,-1.3466418896114465,-3.2529097782310736,0.6670789515054498,35418350431
2025-03-18,-1.465516432684365,-3.400491222713855,0.48386221783107997,35418350431
2025-03-19,-1.603250838254483,-3.5323492005855446,0.25947606266932627,35418350431
2025-03-20,-1.7571479861716666,-3.7087341829706006,0.18044723893249687,35418350431
2025-03-21,-1.924063562124997,-3.9500191049073443,-0.03324584668455534,35418350431
2025-03-22,-2.1004839721185,-4.1059808606060075,-0.12965939965547668,35418350431
2025-03-23,-2.28261554162907,-4.21700525762404,-0.28649479642042924,35418350431
2025-03-24,-2.4664825881263086,-4.488422848316081,-0.4136157392220357,35418350431
2025-03-25,-2.648031685650147,-4.60585887047247,-0.5612505960912588,35418350431
2025-03-26,-2.8232392453466923,-4.912120881688361,-0.7686392178176908,35418350431
2025-03-27,-2.9882194220441005,-5.093156799716368,-1.1283246446592745,35418350431
2025-03-28,-3.1393293276199143,-5.183236572354255,-1.0275539712554222,35418350431
2025-03-29,-3.2732685882210015,-5.295695871402546,-1.1690381130254577,35418350431
2025-03-30,-3.3871704229823765,-5.327962299479006,-1.3468259846131931,35418350431
2025-03-31,-3.478681642994366,-5.567829788465885,-1.4987418585554353,35418350431
2025-03-04,5.574076794074285,4.020703818607553,7.088482210503412,35760802213
2025-03-05,5.574002625635359,4.040179406970007,7.210909774943675,35760802213
2025-03-06,5.573928457196432,4.01376198903263,7.103704584373075,35760802213
2025-03-07,5.573854288757506,3.938319147731205,7.118772817712678,35760802213
2025-03-08,5.57378012031858,4.075487215034171,7.145131990371551,35760802213
2025-03-09,5.573705951879654,3.931426359108752,7.204897256864374,35760802213
2025-03-10,5.573631783440728,4.059269070764197,7.311353495693809,35760802213
2025-03-11,5.573557615001802,3.994433975232985,7.078579105572202,35760802213
2025-03-12,5.573483446562875,3.99317065218209,7.268893549370927,35760802213
2025-03-13,5.573409278123949,3.9994797180233754,7.334771043351389,35760802213
2025-03-14,5.573335109685022,4.012111212867891,7.094806507763042,35760802213
2025-03-15,5.5732609412460965,3.9905343709828434,7.0834679717033024,35760802213
2025-03-16,5.57318677280717,3.9792664267199105,7.103342129544488,35760802213
2025-03-17,5.573112604368244,4.19247480495527,7.103857514121829,35760802213
2025-03-18,5.573038435929318,4.050954549682696,7.252983735365816,35760802213
2025-03-19,5.572964267490391,3.9577002547666997,7.087279523448003,35760802213
2025-03-20,5.572890099051465,3.952805027924986,7.061852264090562,35760802213
2025-03-21,5.572815930612538,4.015773012365694,7.183492789631274,35760802213
2025-03-22,5.572741762173612,3.925260500229716,7.175301255249932,35760802213
2025-03-23,5.572667593734686,4.030592788730468,7.236397272370517,35760802213
2025-03-24,5.57259342529576,4.004610335234023,7.295739375156168,35760802213
2025-03-25,5.572519256856834,3.9579312470073753,7.188823856351472,35760802213
2025-03-26,5.572445088417908,4.008412080876545,7.180559456353224,35760802213
2025-03-27,5.572370919978981,3.931748387280752,7.116398258856823,35760802213
2025-03-28,5.572296751540055,4.023930228158369,7.231865795370655,35760802213
2025-03-29,5.572222583101128,4.041569291159941,7.030247422182419,35760802213
2025-03-30,5.572148414662203,3.959655384641283,7.197603234770326,35760802213
2025-03-31,5.572074246223276,4.04757071536224,7.221425321600305,35760802213
2025-02-25,3.703437964010566,0.6571990748892566,6.723594734022252,35760805589
2025-02-26,3.7089205584157345,0.7125129982769309,6.858405648935966,35760805589
2025-02-27,3.714403152820904,0.9188732314124791,6.991532615813708,35760805589
2025-02-28,3.7198857472260713,0.801901396422026,6.915618775774363,35760805589
2025-03-01,3.7253683416312406,0.8543523249689002,6.814769681821171,35760805589
2025-03-02,3.730850936036409,0.8675489630346354,6.963256331513976,35760805589
